process_entropy,number_of_traces,statespace_size,process_type,process_memory,med_ent_n_transitions,inter_arrival_time,process_stability_scale,resource_availability_p,resource_availability_n,resource_availability_m,activity_duration_lambda_range,Deterministic_offset_W,Deterministic_offset_u,model_pipeline,num_replications,RUN,Done,Failure,simuation_time_sec,num_traces,num_events,num_variants,avg_tracelen,min_tracelen,max_tracelen
max_entropy,500.0,10,memory,4.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,7.0,744,0,0,506.2502727508545,500,5424,434,10.848,1,61
min_entropy,500.0,5,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,7.0,745,0,0,1.0390264987945557,500,2500,1,5.0,5,5
med_entropy,500.0,5,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,7.0,746,0,0,1.1135263442993164,500,2773,301,5.546,1,45
max_entropy,500.0,5,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,7.0,747,0,0,1.212859869003296,500,3090,352,6.18,1,36
min_entropy,500.0,10,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,7.0,748,0,0,1.6896615028381348,500,5000,1,10.0,10,10
med_entropy,500.0,10,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,7.0,749,0,0,2.048253059387207,500,6402,429,12.804,1,73
max_entropy,500.0,10,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,7.0,750,0,0,1.8153166770935059,500,5520,450,11.04,1,57
min_entropy,500.0,5,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,7.0,751,0,0,1.0434987545013428,500,2500,1,5.0,5,5
med_entropy,500.0,5,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,7.0,752,0,0,2.223135471343994,500,2220,238,4.44,1,24
max_entropy,500.0,5,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,7.0,753,0,0,2.5364766120910645,500,3150,365,6.3,1,29
min_entropy,500.0,10,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,7.0,754,0,0,1.694627046585083,500,5000,1,10.0,10,10
med_entropy,500.0,10,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,7.0,755,0,0,8.059907913208008,500,8438,450,16.876,1,97
max_entropy,500.0,10,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,7.0,756,0,0,6.913156986236572,500,5792,465,11.584,1,75
min_entropy,500.0,5,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,7.0,757,0,0,1.0439929962158203,500,2500,1,5.0,5,5
med_entropy,500.0,5,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,7.0,758,0,0,0.8920111656188965,500,1924,260,3.848,1,23
max_entropy,500.0,5,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,7.0,759,0,0,1.1885242462158203,500,3045,363,6.09,1,48
min_entropy,500.0,10,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,7.0,760,0,0,1.689164400100708,500,5000,1,10.0,10,10
med_entropy,500.0,10,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,7.0,761,0,0,1.2108731269836426,500,3178,358,6.356,1,37
max_entropy,500.0,10,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,7.0,762,0,0,1.880434513092041,500,5660,453,11.32,1,64
min_entropy,500.0,5,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,7.0,763,0,0,1.0375370979309082,500,2500,1,5.0,5,5
med_entropy,500.0,5,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,7.0,764,0,0,30.389042377471924,500,2755,305,5.51,1,37
max_entropy,500.0,5,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,7.0,765,0,0,33.37202167510986,500,3173,361,6.346,1,33
min_entropy,500.0,10,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,7.0,766,0,0,1.695620059967041,500,5000,1,10.0,10,10
med_entropy,500.0,10,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,7.0,767,0,0,473.0396673679352,500,3721,371,7.442,1,38
max_entropy,500.0,10,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,7.0,768,0,0,460.66521859169006,500,5436,442,10.872,1,63
min_entropy,500.0,5,memoryless,2.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,769,0,0,1.053924560546875,500,2500,1,5.0,5,5
med_entropy,500.0,5,memoryless,2.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,770,0,0,0.9247932434082031,500,2062,261,4.124,1,23
max_entropy,500.0,5,memoryless,2.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,771,0,0,1.1338870525360107,500,2865,354,5.73,1,36
min_entropy,500.0,10,memoryless,2.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,772,0,0,1.6817142963409424,500,5000,1,10.0,10,10
med_entropy,500.0,10,memoryless,2.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,773,0,0,1.4835429191589355,500,4186,387,8.372,1,61
max_entropy,500.0,10,memoryless,2.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,774,0,0,1.8883264064788818,500,5740,463,11.48,1,76
min_entropy,500.0,5,memory,2.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,775,0,0,1.0335636138916016,500,2500,1,5.0,5,5
med_entropy,500.0,5,memory,2.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,776,0,0,2.4118127822875977,500,3731,344,7.462,1,38
max_entropy,500.0,5,memory,2.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,777,0,0,2.6139538288116455,500,3278,360,6.556,1,56
min_entropy,500.0,10,memory,2.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,778,0,0,1.7179694175720215,500,5000,1,10.0,10,10
med_entropy,500.0,10,memory,2.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,779,0,0,10.337119340896606,500,13635,446,27.27,1,119
max_entropy,500.0,10,memory,2.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,780,0,0,7.012433767318726,500,5607,451,11.214,1,64
min_entropy,500.0,5,memoryless,4.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,781,0,0,1.0385303497314453,500,2500,1,5.0,5,5
med_entropy,500.0,5,memoryless,4.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,782,0,0,1.029090166091919,500,2420,297,4.84,1,27
max_entropy,500.0,5,memoryless,4.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,783,0,0,1.127434492111206,500,2845,358,5.69,1,28
min_entropy,500.0,10,memoryless,4.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,784,0,0,1.6846923828125,500,5000,1,10.0,10,10
med_entropy,500.0,10,memoryless,4.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,785,0,0,1.5808889865875244,500,4605,390,9.21,1,65
max_entropy,500.0,10,memoryless,4.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,786,0,0,1.8570384979248047,500,5654,455,11.308,1,54
min_entropy,500.0,5,memory,4.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,787,0,0,1.0360736846923828,500,2500,1,5.0,5,5
med_entropy,500.0,5,memory,4.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,788,0,0,25.334962606430054,500,2499,257,4.998,1,39
max_entropy,500.0,5,memory,4.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,789,0,0,30.32447576522827,500,2839,327,5.678,1,37
min_entropy,500.0,10,memory,4.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,790,0,0,1.6856865882873535,500,5000,1,10.0,10,10
med_entropy,500.0,10,memory,4.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,791,0,0,440.2611982822418,500,4176,397,8.352,1,41
max_entropy,500.0,10,memory,4.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,792,0,0,465.2489550113678,500,5963,462,11.926,1,60
min_entropy,500.0,5,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,793,0,0,1.0495169162750244,500,2500,1,5.0,5,5
med_entropy,500.0,5,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,794,0,0,0.9342308044433594,500,2098,262,4.196,1,22
max_entropy,500.0,5,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,795,0,0,1.1428308486938477,500,2873,336,5.746,1,39
min_entropy,500.0,10,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,796,0,0,1.6881694793701172,500,5000,1,10.0,10,10
med_entropy,500.0,10,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,797,0,0,2.1709299087524414,500,6818,431,13.636,1,65
max_entropy,500.0,10,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,798,0,0,1.8371684551239014,500,5535,447,11.07,1,100
min_entropy,500.0,5,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,799,0,0,1.038529396057129,500,2500,1,5.0,5,5
med_entropy,500.0,5,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,800,0,0,2.8190791606903076,500,4272,339,8.544,1,49
max_entropy,500.0,5,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,801,0,0,2.4396262168884277,500,2979,342,5.958,1,55
min_entropy,500.0,10,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,802,0,0,1.6926400661468506,500,5000,1,10.0,10,10
med_entropy,500.0,10,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,803,0,0,7.538902044296265,500,4674,378,9.348,1,63
max_entropy,500.0,10,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,804,0,0,7.089915752410889,500,5996,456,11.992,1,75
min_entropy,500.0,5,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,805,0,0,1.033562421798706,500,2500,1,5.0,5,5
med_entropy,500.0,5,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,806,0,0,0.9064152240753174,500,1975,261,3.95,1,20
max_entropy,500.0,5,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,807,0,0,1.1641860008239746,500,2975,359,5.95,1,30
min_entropy,500.0,10,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,808,0,0,1.6946275234222412,500,5000,1,10.0,10,10
med_entropy,500.0,10,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,809,0,0,1.5217859745025635,500,4303,389,8.606,1,56
max_entropy,500.0,10,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,810,0,0,1.8108441829681396,500,5460,455,10.92,1,73
min_entropy,500.0,5,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,811,0,0,1.0479941368103027,500,2500,1,5.0,5,5
med_entropy,500.0,5,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,812,0,0,35.5767605304718,500,8776,312,17.552,1,94
max_entropy,500.0,5,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,813,0,0,31.849241495132446,500,3099,365,6.198,1,38
min_entropy,500.0,10,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,814,0,0,1.6802237033843994,500,5000,1,10.0,10,10
med_entropy,500.0,10,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,815,0,0,539.7987418174744,500,6399,390,12.798,1,79
max_entropy,500.0,10,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,8.0,816,0,0,431.9811806678772,500,5048,424,10.096,1,59
min_entropy,500.0,5,memoryless,2.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,817,0,0,1.0484628677368164,500,2500,1,5.0,5,5
med_entropy,500.0,5,memoryless,2.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,818,0,0,0.868173360824585,500,1830,234,3.66,1,17
max_entropy,500.0,5,memoryless,2.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,819,0,0,1.2222967147827148,500,3172,350,6.344,1,35
min_entropy,500.0,10,memoryless,2.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,820,0,0,1.7060496807098389,500,5000,1,10.0,10,10
med_entropy,500.0,10,memoryless,2.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,821,0,0,1.7254197597503662,500,5054,406,10.108,1,43
max_entropy,500.0,10,memoryless,2.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,822,0,0,1.8923399448394775,500,5736,459,11.472,1,69
min_entropy,500.0,5,memory,2.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,823,0,0,1.0438835620880127,500,2500,1,5.0,5,5
med_entropy,500.0,5,memory,2.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,824,0,0,2.6439881324768066,500,1979,224,3.958,1,24
max_entropy,500.0,5,memory,2.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,825,0,0,2.263841390609741,500,2826,327,5.652,1,31
min_entropy,500.0,10,memory,2.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,826,0,0,1.6970384120941162,500,5000,1,10.0,10,10
med_entropy,500.0,10,memory,2.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,827,0,0,7.261536359786987,500,2770,326,5.54,1,24
max_entropy,500.0,10,memory,2.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,828,0,0,7.007617473602295,500,5392,440,10.784,1,73
min_entropy,500.0,5,memoryless,4.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,829,0,0,1.045980453491211,500,2500,1,5.0,5,5
med_entropy,500.0,5,memoryless,4.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,830,0,0,1.0304806232452393,500,2406,288,4.812,1,33
max_entropy,500.0,5,memoryless,4.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,831,0,0,1.2148423194885254,500,3165,380,6.33,1,40
min_entropy,500.0,10,memoryless,4.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,832,0,0,1.6932129859924316,500,5000,1,10.0,10,10
med_entropy,500.0,10,memoryless,4.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,833,0,0,2.4356815814971924,500,7871,410,15.742,1,116
max_entropy,500.0,10,memoryless,4.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,834,0,0,1.7656495571136475,500,5293,445,10.586,1,67
min_entropy,500.0,5,memory,4.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,835,0,0,1.0389704704284668,500,2500,1,5.0,5,5
med_entropy,500.0,5,memory,4.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,836,0,0,27.472564697265625,500,2679,298,5.358,1,36
max_entropy,500.0,5,memory,4.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,837,0,0,31.3610417842865,500,3184,378,6.368,1,40
min_entropy,500.0,10,memory,4.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,838,0,0,1.7040629386901855,500,5000,1,10.0,10,10
med_entropy,500.0,10,memory,4.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,839,0,0,439.03418254852295,500,4200,389,8.4,1,48
max_entropy,500.0,10,memory,4.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,840,0,0,417.4093577861786,500,5496,438,10.992,1,72
min_entropy,500.0,5,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,841,0,0,1.0454835891723633,500,2500,1,5.0,5,5
med_entropy,500.0,5,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,842,0,0,0.9103901386260986,500,1988,232,3.976,1,32
max_entropy,500.0,5,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,843,0,0,1.1497282981872559,500,2915,361,5.83,1,39
min_entropy,500.0,10,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,844,0,0,1.6976399421691895,500,5000,1,10.0,10,10
med_entropy,500.0,10,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,845,0,0,1.2571783065795898,500,3247,348,6.494,1,34
max_entropy,500.0,10,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,846,0,0,1.8620030879974365,500,5523,445,11.046,1,71
min_entropy,500.0,5,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,847,0,0,1.047966480255127,500,2500,1,5.0,5,5
med_entropy,500.0,5,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,848,0,0,2.686469554901123,500,1600,199,3.2,1,17
max_entropy,500.0,5,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,849,0,0,2.7356395721435547,500,3132,348,6.264,1,41
min_entropy,500.0,10,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,850,0,0,1.6913635730743408,500,5000,1,10.0,10,10
med_entropy,500.0,10,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,851,0,0,7.485758543014526,500,6753,420,13.506,1,65
max_entropy,500.0,10,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,852,0,0,6.779996395111084,500,5220,450,10.44,1,65
min_entropy,500.0,5,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,853,0,0,1.1304130554199219,500,2500,1,5.0,5,5
med_entropy,500.0,5,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,854,0,0,0.9630370140075684,500,2210,259,4.42,1,27
max_entropy,500.0,5,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,855,0,0,1.1145195960998535,500,2797,343,5.594,1,28
min_entropy,500.0,10,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,856,0,0,1.700089931488037,500,5000,1,10.0,10,10
med_entropy,500.0,10,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,857,0,0,1.3410022258758545,500,3598,389,7.196,1,38
max_entropy,500.0,10,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,858,0,0,1.810349464416504,500,5435,447,10.87,1,68
min_entropy,500.0,5,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,859,0,0,1.0365431308746338,500,2500,1,5.0,5,5
med_entropy,500.0,5,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,860,0,0,29.193068981170654,500,2705,286,5.41,1,48
max_entropy,500.0,5,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,861,0,0,35.22137236595154,500,2935,342,5.87,1,40
min_entropy,500.0,10,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,862,0,0,1.699080467224121,500,5000,1,10.0,10,10
med_entropy,500.0,10,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,863,0,0,421.3009150028229,500,7642,447,15.284,1,97
max_entropy,500.0,10,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,8.0,864,0,0,517.0073907375336,500,5526,454,11.052,1,57
min_entropy,500.0,5,memoryless,2.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,865,0,0,1.034059762954712,500,2500,1,5.0,5,5
med_entropy,500.0,5,memoryless,2.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,866,0,0,0.9135899543762207,500,2009,240,4.018,1,20
max_entropy,500.0,5,memoryless,2.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,867,0,0,1.1799554824829102,500,2980,353,5.96,1,34
min_entropy,500.0,10,memoryless,2.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,868,0,0,1.7025725841522217,500,5000,1,10.0,10,10
med_entropy,500.0,10,memoryless,2.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,869,0,0,1.3047425746917725,500,3495,380,6.99,1,43
max_entropy,500.0,10,memoryless,2.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,870,0,0,1.7249233722686768,500,5159,440,10.318,1,67
min_entropy,500.0,5,memory,2.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,871,0,0,1.0519399642944336,500,2500,1,5.0,5,5
med_entropy,500.0,5,memory,2.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,872,0,0,2.591606378555298,500,2896,311,5.792,1,32
max_entropy,500.0,5,memory,2.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,873,0,0,2.4988272190093994,500,2986,324,5.972,1,33
min_entropy,500.0,10,memory,2.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,874,0,0,1.7035667896270752,500,5000,1,10.0,10,10
med_entropy,500.0,10,memory,2.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,875,0,0,7.248924493789673,500,3754,396,7.508,1,45
max_entropy,500.0,10,memory,2.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,876,0,0,7.606945753097534,500,5757,455,11.514,1,74
min_entropy,500.0,5,memoryless,4.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,877,0,0,1.0588645935058594,500,2500,1,5.0,5,5
med_entropy,500.0,5,memoryless,4.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,878,0,0,0.9262833595275879,500,2017,267,4.034,1,23
max_entropy,500.0,5,memoryless,4.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,879,0,0,1.1875298023223877,500,2986,355,5.972,1,35
min_entropy,500.0,10,memoryless,4.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,880,0,0,1.6906530857086182,500,5000,1,10.0,10,10
med_entropy,500.0,10,memoryless,4.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,881,0,0,1.723433256149292,500,5073,402,10.146,1,62
max_entropy,500.0,10,memoryless,4.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,882,0,0,1.7597520351409912,500,5202,462,10.404,1,70
min_entropy,500.0,5,memory,4.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,883,0,0,1.0345571041107178,500,2500,1,5.0,5,5
med_entropy,500.0,5,memory,4.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,884,0,0,29.793538808822632,500,3276,341,6.552,1,22
max_entropy,500.0,5,memory,4.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,885,0,0,31.680957794189453,500,2903,339,5.806,1,32
min_entropy,500.0,10,memory,4.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,886,0,0,1.7045600414276123,500,5000,1,10.0,10,10
med_entropy,500.0,10,memory,4.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,887,0,0,469.97996830940247,500,6025,373,12.05,1,76
max_entropy,500.0,10,memory,4.0,3.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,888,0,0,525.6103341579437,500,5634,460,11.268,1,79
min_entropy,500.0,5,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,889,0,0,1.0484638214111328,500,2500,1,5.0,5,5
med_entropy,500.0,5,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,890,0,0,0.9074094295501709,500,1964,246,3.928,1,22
max_entropy,500.0,5,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,891,0,0,1.1761066913604736,500,3049,353,6.098,1,33
min_entropy,500.0,10,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,892,0,0,1.6846928596496582,500,5000,1,10.0,10,10
