count,event_no,trace_length,transitions,process_entropy,process_type,statespace_size,number_of_traces
27,12,32,3.0,med_entropy,Memoryless,5,500.0
23,13,32,3.0,med_entropy,Memoryless,5,500.0
20,14,32,3.0,med_entropy,Memoryless,5,500.0
18,15,32,3.0,med_entropy,Memoryless,5,500.0
15,16,32,3.0,med_entropy,Memoryless,5,500.0
11,17,32,3.0,med_entropy,Memoryless,5,500.0
9,18,32,3.0,med_entropy,Memoryless,5,500.0
8,19,32,3.0,med_entropy,Memoryless,5,500.0
7,20,32,3.0,med_entropy,Memoryless,5,500.0
7,21,32,3.0,med_entropy,Memoryless,5,500.0
5,22,32,3.0,med_entropy,Memoryless,5,500.0
3,23,32,3.0,med_entropy,Memoryless,5,500.0
3,24,32,3.0,med_entropy,Memoryless,5,500.0
1,25,32,3.0,med_entropy,Memoryless,5,500.0
1,26,32,3.0,med_entropy,Memoryless,5,500.0
1,27,32,3.0,med_entropy,Memoryless,5,500.0
1,28,32,3.0,med_entropy,Memoryless,5,500.0
1,29,32,3.0,med_entropy,Memoryless,5,500.0
1,30,32,3.0,med_entropy,Memoryless,5,500.0
1,31,32,3.0,med_entropy,Memoryless,5,500.0
1,32,32,3.0,med_entropy,Memoryless,5,500.0
500,1,31,3.0,max_entropy,Memoryless,5,500.0
415,2,31,3.0,max_entropy,Memoryless,5,500.0
353,3,31,3.0,max_entropy,Memoryless,5,500.0
302,4,31,3.0,max_entropy,Memoryless,5,500.0
251,5,31,3.0,max_entropy,Memoryless,5,500.0
212,6,31,3.0,max_entropy,Memoryless,5,500.0
179,7,31,3.0,max_entropy,Memoryless,5,500.0
152,8,31,3.0,max_entropy,Memoryless,5,500.0
124,9,31,3.0,max_entropy,Memoryless,5,500.0
102,10,31,3.0,max_entropy,Memoryless,5,500.0
86,11,31,3.0,max_entropy,Memoryless,5,500.0
67,12,31,3.0,max_entropy,Memoryless,5,500.0
51,13,31,3.0,max_entropy,Memoryless,5,500.0
44,14,31,3.0,max_entropy,Memoryless,5,500.0
39,15,31,3.0,max_entropy,Memoryless,5,500.0
30,16,31,3.0,max_entropy,Memoryless,5,500.0
27,17,31,3.0,max_entropy,Memoryless,5,500.0
22,18,31,3.0,max_entropy,Memoryless,5,500.0
20,19,31,3.0,max_entropy,Memoryless,5,500.0
16,20,31,3.0,max_entropy,Memoryless,5,500.0
8,21,31,3.0,max_entropy,Memoryless,5,500.0
6,22,31,3.0,max_entropy,Memoryless,5,500.0
5,23,31,3.0,max_entropy,Memoryless,5,500.0
4,24,31,3.0,max_entropy,Memoryless,5,500.0
2,25,31,3.0,max_entropy,Memoryless,5,500.0
1,26,31,3.0,max_entropy,Memoryless,5,500.0
1,27,31,3.0,max_entropy,Memoryless,5,500.0
1,28,31,3.0,max_entropy,Memoryless,5,500.0
1,29,31,3.0,max_entropy,Memoryless,5,500.0
1,30,31,3.0,max_entropy,Memoryless,5,500.0
1,31,31,3.0,max_entropy,Memoryless,5,500.0
500,1,10,3.0,min_entropy,Memoryless,10,500.0
500,2,10,3.0,min_entropy,Memoryless,10,500.0
500,3,10,3.0,min_entropy,Memoryless,10,500.0
500,4,10,3.0,min_entropy,Memoryless,10,500.0
500,5,10,3.0,min_entropy,Memoryless,10,500.0
500,6,10,3.0,min_entropy,Memoryless,10,500.0
500,7,10,3.0,min_entropy,Memoryless,10,500.0
500,8,10,3.0,min_entropy,Memoryless,10,500.0
500,9,10,3.0,min_entropy,Memoryless,10,500.0
500,10,10,3.0,min_entropy,Memoryless,10,500.0
500,1,137,3.0,med_entropy,Memoryless,10,500.0
451,2,137,3.0,med_entropy,Memoryless,10,500.0
424,3,137,3.0,med_entropy,Memoryless,10,500.0
387,4,137,3.0,med_entropy,Memoryless,10,500.0
361,5,137,3.0,med_entropy,Memoryless,10,500.0
340,6,137,3.0,med_entropy,Memoryless,10,500.0
323,7,137,3.0,med_entropy,Memoryless,10,500.0
297,8,137,3.0,med_entropy,Memoryless,10,500.0
273,9,137,3.0,med_entropy,Memoryless,10,500.0
249,10,137,3.0,med_entropy,Memoryless,10,500.0
228,11,137,3.0,med_entropy,Memoryless,10,500.0
218,12,137,3.0,med_entropy,Memoryless,10,500.0
197,13,137,3.0,med_entropy,Memoryless,10,500.0
187,14,137,3.0,med_entropy,Memoryless,10,500.0
170,15,137,3.0,med_entropy,Memoryless,10,500.0
151,16,137,3.0,med_entropy,Memoryless,10,500.0
141,17,137,3.0,med_entropy,Memoryless,10,500.0
134,18,137,3.0,med_entropy,Memoryless,10,500.0
128,19,137,3.0,med_entropy,Memoryless,10,500.0
121,20,137,3.0,med_entropy,Memoryless,10,500.0
114,21,137,3.0,med_entropy,Memoryless,10,500.0
110,22,137,3.0,med_entropy,Memoryless,10,500.0
108,23,137,3.0,med_entropy,Memoryless,10,500.0
102,24,137,3.0,med_entropy,Memoryless,10,500.0
96,25,137,3.0,med_entropy,Memoryless,10,500.0
89,26,137,3.0,med_entropy,Memoryless,10,500.0
82,27,137,3.0,med_entropy,Memoryless,10,500.0
77,28,137,3.0,med_entropy,Memoryless,10,500.0
73,29,137,3.0,med_entropy,Memoryless,10,500.0
66,30,137,3.0,med_entropy,Memoryless,10,500.0
62,31,137,3.0,med_entropy,Memoryless,10,500.0
57,32,137,3.0,med_entropy,Memoryless,10,500.0
52,33,137,3.0,med_entropy,Memoryless,10,500.0
47,34,137,3.0,med_entropy,Memoryless,10,500.0
43,35,137,3.0,med_entropy,Memoryless,10,500.0
40,36,137,3.0,med_entropy,Memoryless,10,500.0
37,37,137,3.0,med_entropy,Memoryless,10,500.0
34,38,137,3.0,med_entropy,Memoryless,10,500.0
33,39,137,3.0,med_entropy,Memoryless,10,500.0
32,40,137,3.0,med_entropy,Memoryless,10,500.0
30,41,137,3.0,med_entropy,Memoryless,10,500.0
26,42,137,3.0,med_entropy,Memoryless,10,500.0
24,43,137,3.0,med_entropy,Memoryless,10,500.0
22,44,137,3.0,med_entropy,Memoryless,10,500.0
21,45,137,3.0,med_entropy,Memoryless,10,500.0
20,46,137,3.0,med_entropy,Memoryless,10,500.0
18,47,137,3.0,med_entropy,Memoryless,10,500.0
18,48,137,3.0,med_entropy,Memoryless,10,500.0
15,49,137,3.0,med_entropy,Memoryless,10,500.0
14,50,137,3.0,med_entropy,Memoryless,10,500.0
14,51,137,3.0,med_entropy,Memoryless,10,500.0
14,52,137,3.0,med_entropy,Memoryless,10,500.0
14,53,137,3.0,med_entropy,Memoryless,10,500.0
13,54,137,3.0,med_entropy,Memoryless,10,500.0
12,55,137,3.0,med_entropy,Memoryless,10,500.0
11,56,137,3.0,med_entropy,Memoryless,10,500.0
11,57,137,3.0,med_entropy,Memoryless,10,500.0
11,58,137,3.0,med_entropy,Memoryless,10,500.0
11,59,137,3.0,med_entropy,Memoryless,10,500.0
11,60,137,3.0,med_entropy,Memoryless,10,500.0
11,61,137,3.0,med_entropy,Memoryless,10,500.0
11,62,137,3.0,med_entropy,Memoryless,10,500.0
10,63,137,3.0,med_entropy,Memoryless,10,500.0
9,64,137,3.0,med_entropy,Memoryless,10,500.0
9,65,137,3.0,med_entropy,Memoryless,10,500.0
9,66,137,3.0,med_entropy,Memoryless,10,500.0
9,67,137,3.0,med_entropy,Memoryless,10,500.0
9,68,137,3.0,med_entropy,Memoryless,10,500.0
8,71,137,3.0,med_entropy,Memoryless,10,500.0
8,72,137,3.0,med_entropy,Memoryless,10,500.0
8,69,137,3.0,med_entropy,Memoryless,10,500.0
8,70,137,3.0,med_entropy,Memoryless,10,500.0
7,74,137,3.0,med_entropy,Memoryless,10,500.0
7,75,137,3.0,med_entropy,Memoryless,10,500.0
7,76,137,3.0,med_entropy,Memoryless,10,500.0
7,77,137,3.0,med_entropy,Memoryless,10,500.0
7,78,137,3.0,med_entropy,Memoryless,10,500.0
7,73,137,3.0,med_entropy,Memoryless,10,500.0
6,79,137,3.0,med_entropy,Memoryless,10,500.0
6,80,137,3.0,med_entropy,Memoryless,10,500.0
5,85,137,3.0,med_entropy,Memoryless,10,500.0
5,87,137,3.0,med_entropy,Memoryless,10,500.0
5,86,137,3.0,med_entropy,Memoryless,10,500.0
5,84,137,3.0,med_entropy,Memoryless,10,500.0
5,83,137,3.0,med_entropy,Memoryless,10,500.0
5,82,137,3.0,med_entropy,Memoryless,10,500.0
5,81,137,3.0,med_entropy,Memoryless,10,500.0
4,88,137,3.0,med_entropy,Memoryless,10,500.0
4,89,137,3.0,med_entropy,Memoryless,10,500.0
4,90,137,3.0,med_entropy,Memoryless,10,500.0
3,91,137,3.0,med_entropy,Memoryless,10,500.0
3,92,137,3.0,med_entropy,Memoryless,10,500.0
3,93,137,3.0,med_entropy,Memoryless,10,500.0
2,98,137,3.0,med_entropy,Memoryless,10,500.0
2,100,137,3.0,med_entropy,Memoryless,10,500.0
2,99,137,3.0,med_entropy,Memoryless,10,500.0
2,95,137,3.0,med_entropy,Memoryless,10,500.0
2,97,137,3.0,med_entropy,Memoryless,10,500.0
2,94,137,3.0,med_entropy,Memoryless,10,500.0
2,96,137,3.0,med_entropy,Memoryless,10,500.0
1,128,137,3.0,med_entropy,Memoryless,10,500.0
1,121,137,3.0,med_entropy,Memoryless,10,500.0
1,122,137,3.0,med_entropy,Memoryless,10,500.0
1,123,137,3.0,med_entropy,Memoryless,10,500.0
1,124,137,3.0,med_entropy,Memoryless,10,500.0
1,125,137,3.0,med_entropy,Memoryless,10,500.0
1,126,137,3.0,med_entropy,Memoryless,10,500.0
1,127,137,3.0,med_entropy,Memoryless,10,500.0
1,130,137,3.0,med_entropy,Memoryless,10,500.0
1,129,137,3.0,med_entropy,Memoryless,10,500.0
1,131,137,3.0,med_entropy,Memoryless,10,500.0
1,132,137,3.0,med_entropy,Memoryless,10,500.0
1,133,137,3.0,med_entropy,Memoryless,10,500.0
1,134,137,3.0,med_entropy,Memoryless,10,500.0
1,135,137,3.0,med_entropy,Memoryless,10,500.0
1,136,137,3.0,med_entropy,Memoryless,10,500.0
1,119,137,3.0,med_entropy,Memoryless,10,500.0
1,120,137,3.0,med_entropy,Memoryless,10,500.0
1,105,137,3.0,med_entropy,Memoryless,10,500.0
1,118,137,3.0,med_entropy,Memoryless,10,500.0
1,117,137,3.0,med_entropy,Memoryless,10,500.0
1,101,137,3.0,med_entropy,Memoryless,10,500.0
1,102,137,3.0,med_entropy,Memoryless,10,500.0
1,103,137,3.0,med_entropy,Memoryless,10,500.0
1,104,137,3.0,med_entropy,Memoryless,10,500.0
1,106,137,3.0,med_entropy,Memoryless,10,500.0
1,107,137,3.0,med_entropy,Memoryless,10,500.0
1,108,137,3.0,med_entropy,Memoryless,10,500.0
1,109,137,3.0,med_entropy,Memoryless,10,500.0
1,110,137,3.0,med_entropy,Memoryless,10,500.0
1,111,137,3.0,med_entropy,Memoryless,10,500.0
1,112,137,3.0,med_entropy,Memoryless,10,500.0
1,113,137,3.0,med_entropy,Memoryless,10,500.0
1,114,137,3.0,med_entropy,Memoryless,10,500.0
1,115,137,3.0,med_entropy,Memoryless,10,500.0
1,116,137,3.0,med_entropy,Memoryless,10,500.0
1,137,137,3.0,med_entropy,Memoryless,10,500.0
500,1,80,3.0,max_entropy,Memoryless,10,500.0
467,2,80,3.0,max_entropy,Memoryless,10,500.0
426,3,80,3.0,max_entropy,Memoryless,10,500.0
383,4,80,3.0,max_entropy,Memoryless,10,500.0
341,5,80,3.0,max_entropy,Memoryless,10,500.0
317,6,80,3.0,max_entropy,Memoryless,10,500.0
296,7,80,3.0,max_entropy,Memoryless,10,500.0
278,8,80,3.0,max_entropy,Memoryless,10,500.0
255,9,80,3.0,max_entropy,Memoryless,10,500.0
213,10,80,3.0,max_entropy,Memoryless,10,500.0
200,11,80,3.0,max_entropy,Memoryless,10,500.0
180,12,80,3.0,max_entropy,Memoryless,10,500.0
164,13,80,3.0,max_entropy,Memoryless,10,500.0
154,14,80,3.0,max_entropy,Memoryless,10,500.0
141,15,80,3.0,max_entropy,Memoryless,10,500.0
136,16,80,3.0,max_entropy,Memoryless,10,500.0
125,17,80,3.0,max_entropy,Memoryless,10,500.0
114,18,80,3.0,max_entropy,Memoryless,10,500.0
99,19,80,3.0,max_entropy,Memoryless,10,500.0
88,20,80,3.0,max_entropy,Memoryless,10,500.0
82,21,80,3.0,max_entropy,Memoryless,10,500.0
74,22,80,3.0,max_entropy,Memoryless,10,500.0
70,23,80,3.0,max_entropy,Memoryless,10,500.0
67,24,80,3.0,max_entropy,Memoryless,10,500.0
61,25,80,3.0,max_entropy,Memoryless,10,500.0
53,26,80,3.0,max_entropy,Memoryless,10,500.0
47,27,80,3.0,max_entropy,Memoryless,10,500.0
40,28,80,3.0,max_entropy,Memoryless,10,500.0
38,29,80,3.0,max_entropy,Memoryless,10,500.0
33,30,80,3.0,max_entropy,Memoryless,10,500.0
29,31,80,3.0,max_entropy,Memoryless,10,500.0
26,32,80,3.0,max_entropy,Memoryless,10,500.0
23,33,80,3.0,max_entropy,Memoryless,10,500.0
17,34,80,3.0,max_entropy,Memoryless,10,500.0
15,35,80,3.0,max_entropy,Memoryless,10,500.0
12,36,80,3.0,max_entropy,Memoryless,10,500.0
10,37,80,3.0,max_entropy,Memoryless,10,500.0
10,38,80,3.0,max_entropy,Memoryless,10,500.0
10,39,80,3.0,max_entropy,Memoryless,10,500.0
9,40,80,3.0,max_entropy,Memoryless,10,500.0
7,43,80,3.0,max_entropy,Memoryless,10,500.0
7,44,80,3.0,max_entropy,Memoryless,10,500.0
7,41,80,3.0,max_entropy,Memoryless,10,500.0
7,42,80,3.0,max_entropy,Memoryless,10,500.0
5,46,80,3.0,max_entropy,Memoryless,10,500.0
5,47,80,3.0,max_entropy,Memoryless,10,500.0
5,45,80,3.0,max_entropy,Memoryless,10,500.0
4,48,80,3.0,max_entropy,Memoryless,10,500.0
4,49,80,3.0,max_entropy,Memoryless,10,500.0
2,50,80,3.0,max_entropy,Memoryless,10,500.0
2,51,80,3.0,max_entropy,Memoryless,10,500.0
2,52,80,3.0,max_entropy,Memoryless,10,500.0
1,73,80,3.0,max_entropy,Memoryless,10,500.0
1,69,80,3.0,max_entropy,Memoryless,10,500.0
1,70,80,3.0,max_entropy,Memoryless,10,500.0
1,71,80,3.0,max_entropy,Memoryless,10,500.0
1,72,80,3.0,max_entropy,Memoryless,10,500.0
1,77,80,3.0,max_entropy,Memoryless,10,500.0
1,74,80,3.0,max_entropy,Memoryless,10,500.0
1,75,80,3.0,max_entropy,Memoryless,10,500.0
1,76,80,3.0,max_entropy,Memoryless,10,500.0
1,67,80,3.0,max_entropy,Memoryless,10,500.0
1,78,80,3.0,max_entropy,Memoryless,10,500.0
1,79,80,3.0,max_entropy,Memoryless,10,500.0
1,68,80,3.0,max_entropy,Memoryless,10,500.0
1,62,80,3.0,max_entropy,Memoryless,10,500.0
1,66,80,3.0,max_entropy,Memoryless,10,500.0
1,65,80,3.0,max_entropy,Memoryless,10,500.0
1,64,80,3.0,max_entropy,Memoryless,10,500.0
1,63,80,3.0,max_entropy,Memoryless,10,500.0
1,61,80,3.0,max_entropy,Memoryless,10,500.0
1,60,80,3.0,max_entropy,Memoryless,10,500.0
1,59,80,3.0,max_entropy,Memoryless,10,500.0
1,58,80,3.0,max_entropy,Memoryless,10,500.0
1,57,80,3.0,max_entropy,Memoryless,10,500.0
1,56,80,3.0,max_entropy,Memoryless,10,500.0
1,55,80,3.0,max_entropy,Memoryless,10,500.0
1,54,80,3.0,max_entropy,Memoryless,10,500.0
1,53,80,3.0,max_entropy,Memoryless,10,500.0
1,80,80,3.0,max_entropy,Memoryless,10,500.0
500,1,5,3.0,min_entropy,Memory,5,500.0
500,2,5,3.0,min_entropy,Memory,5,500.0
500,3,5,3.0,min_entropy,Memory,5,500.0
500,4,5,3.0,min_entropy,Memory,5,500.0
500,5,5,3.0,min_entropy,Memory,5,500.0
500,1,25,3.0,med_entropy,Memory,5,500.0
452,2,25,3.0,med_entropy,Memory,5,500.0
395,3,25,3.0,med_entropy,Memory,5,500.0
355,4,25,3.0,med_entropy,Memory,5,500.0
339,5,25,3.0,med_entropy,Memory,5,500.0
249,6,25,3.0,med_entropy,Memory,5,500.0
210,7,25,3.0,med_entropy,Memory,5,500.0
155,8,25,3.0,med_entropy,Memory,5,500.0
129,9,25,3.0,med_entropy,Memory,5,500.0
106,10,25,3.0,med_entropy,Memory,5,500.0
86,11,25,3.0,med_entropy,Memory,5,500.0
69,12,25,3.0,med_entropy,Memory,5,500.0
58,13,25,3.0,med_entropy,Memory,5,500.0
45,14,25,3.0,med_entropy,Memory,5,500.0
40,15,25,3.0,med_entropy,Memory,5,500.0
35,16,25,3.0,med_entropy,Memory,5,500.0
31,17,25,3.0,med_entropy,Memory,5,500.0
27,18,25,3.0,med_entropy,Memory,5,500.0
20,19,25,3.0,med_entropy,Memory,5,500.0
16,20,25,3.0,med_entropy,Memory,5,500.0
14,21,25,3.0,med_entropy,Memory,5,500.0
13,22,25,3.0,med_entropy,Memory,5,500.0
6,23,25,3.0,med_entropy,Memory,5,500.0
4,24,25,3.0,med_entropy,Memory,5,500.0
4,25,25,3.0,med_entropy,Memory,5,500.0
500,1,54,3.0,max_entropy,Memory,5,500.0
389,2,54,3.0,max_entropy,Memory,5,500.0
310,3,54,3.0,max_entropy,Memory,5,500.0
261,4,54,3.0,max_entropy,Memory,5,500.0
233,5,54,3.0,max_entropy,Memory,5,500.0
194,6,54,3.0,max_entropy,Memory,5,500.0
162,7,54,3.0,max_entropy,Memory,5,500.0
131,8,54,3.0,max_entropy,Memory,5,500.0
110,9,54,3.0,max_entropy,Memory,5,500.0
92,10,54,3.0,max_entropy,Memory,5,500.0
77,11,54,3.0,max_entropy,Memory,5,500.0
67,12,54,3.0,max_entropy,Memory,5,500.0
51,13,54,3.0,max_entropy,Memory,5,500.0
43,14,54,3.0,max_entropy,Memory,5,500.0
36,15,54,3.0,max_entropy,Memory,5,500.0
32,16,54,3.0,max_entropy,Memory,5,500.0
25,17,54,3.0,max_entropy,Memory,5,500.0
22,18,54,3.0,max_entropy,Memory,5,500.0
20,19,54,3.0,max_entropy,Memory,5,500.0
17,20,54,3.0,max_entropy,Memory,5,500.0
15,21,54,3.0,max_entropy,Memory,5,500.0
10,22,54,3.0,max_entropy,Memory,5,500.0
8,23,54,3.0,max_entropy,Memory,5,500.0
6,24,54,3.0,max_entropy,Memory,5,500.0
4,25,54,3.0,max_entropy,Memory,5,500.0
3,30,54,3.0,max_entropy,Memory,5,500.0
3,29,54,3.0,max_entropy,Memory,5,500.0
3,28,54,3.0,max_entropy,Memory,5,500.0
3,27,54,3.0,max_entropy,Memory,5,500.0
3,26,54,3.0,max_entropy,Memory,5,500.0
1,53,54,3.0,max_entropy,Memory,5,500.0
1,52,54,3.0,max_entropy,Memory,5,500.0
1,51,54,3.0,max_entropy,Memory,5,500.0
1,50,54,3.0,max_entropy,Memory,5,500.0
1,49,54,3.0,max_entropy,Memory,5,500.0
1,48,54,3.0,max_entropy,Memory,5,500.0
1,47,54,3.0,max_entropy,Memory,5,500.0
1,46,54,3.0,max_entropy,Memory,5,500.0
1,45,54,3.0,max_entropy,Memory,5,500.0
1,44,54,3.0,max_entropy,Memory,5,500.0
1,43,54,3.0,max_entropy,Memory,5,500.0
1,42,54,3.0,max_entropy,Memory,5,500.0
1,41,54,3.0,max_entropy,Memory,5,500.0
1,40,54,3.0,max_entropy,Memory,5,500.0
1,39,54,3.0,max_entropy,Memory,5,500.0
1,38,54,3.0,max_entropy,Memory,5,500.0
1,37,54,3.0,max_entropy,Memory,5,500.0
1,36,54,3.0,max_entropy,Memory,5,500.0
1,35,54,3.0,max_entropy,Memory,5,500.0
1,34,54,3.0,max_entropy,Memory,5,500.0
1,33,54,3.0,max_entropy,Memory,5,500.0
1,32,54,3.0,max_entropy,Memory,5,500.0
1,31,54,3.0,max_entropy,Memory,5,500.0
1,54,54,3.0,max_entropy,Memory,5,500.0
500,1,10,3.0,min_entropy,Memory,10,500.0
500,2,10,3.0,min_entropy,Memory,10,500.0
500,3,10,3.0,min_entropy,Memory,10,500.0
500,4,10,3.0,min_entropy,Memory,10,500.0
500,5,10,3.0,min_entropy,Memory,10,500.0
500,6,10,3.0,min_entropy,Memory,10,500.0
500,7,10,3.0,min_entropy,Memory,10,500.0
500,8,10,3.0,min_entropy,Memory,10,500.0
500,9,10,3.0,min_entropy,Memory,10,500.0
500,10,10,3.0,min_entropy,Memory,10,500.0
500,1,58,3.0,med_entropy,Memory,10,500.0
453,2,58,3.0,med_entropy,Memory,10,500.0
380,3,58,3.0,med_entropy,Memory,10,500.0
348,4,58,3.0,med_entropy,Memory,10,500.0
313,5,58,3.0,med_entropy,Memory,10,500.0
275,6,58,3.0,med_entropy,Memory,10,500.0
248,7,58,3.0,med_entropy,Memory,10,500.0
229,8,58,3.0,med_entropy,Memory,10,500.0
208,9,58,3.0,med_entropy,Memory,10,500.0
185,10,58,3.0,med_entropy,Memory,10,500.0
164,11,58,3.0,med_entropy,Memory,10,500.0
143,12,58,3.0,med_entropy,Memory,10,500.0
123,13,58,3.0,med_entropy,Memory,10,500.0
109,14,58,3.0,med_entropy,Memory,10,500.0
92,15,58,3.0,med_entropy,Memory,10,500.0
80,16,58,3.0,med_entropy,Memory,10,500.0
72,17,58,3.0,med_entropy,Memory,10,500.0
62,18,58,3.0,med_entropy,Memory,10,500.0
56,19,58,3.0,med_entropy,Memory,10,500.0
53,20,58,3.0,med_entropy,Memory,10,500.0
46,21,58,3.0,med_entropy,Memory,10,500.0
41,22,58,3.0,med_entropy,Memory,10,500.0
34,23,58,3.0,med_entropy,Memory,10,500.0
30,24,58,3.0,med_entropy,Memory,10,500.0
25,25,58,3.0,med_entropy,Memory,10,500.0
19,26,58,3.0,med_entropy,Memory,10,500.0
17,27,58,3.0,med_entropy,Memory,10,500.0
14,28,58,3.0,med_entropy,Memory,10,500.0
8,29,58,3.0,med_entropy,Memory,10,500.0
6,32,58,3.0,med_entropy,Memory,10,500.0
6,30,58,3.0,med_entropy,Memory,10,500.0
6,31,58,3.0,med_entropy,Memory,10,500.0
5,33,58,3.0,med_entropy,Memory,10,500.0
4,34,58,3.0,med_entropy,Memory,10,500.0
3,35,58,3.0,med_entropy,Memory,10,500.0
3,36,58,3.0,med_entropy,Memory,10,500.0
2,44,58,3.0,med_entropy,Memory,10,500.0
2,51,58,3.0,med_entropy,Memory,10,500.0
2,50,58,3.0,med_entropy,Memory,10,500.0
2,49,58,3.0,med_entropy,Memory,10,500.0
2,48,58,3.0,med_entropy,Memory,10,500.0
2,47,58,3.0,med_entropy,Memory,10,500.0
2,46,58,3.0,med_entropy,Memory,10,500.0
2,45,58,3.0,med_entropy,Memory,10,500.0
2,43,58,3.0,med_entropy,Memory,10,500.0
2,42,58,3.0,med_entropy,Memory,10,500.0
2,41,58,3.0,med_entropy,Memory,10,500.0
2,40,58,3.0,med_entropy,Memory,10,500.0
2,39,58,3.0,med_entropy,Memory,10,500.0
2,38,58,3.0,med_entropy,Memory,10,500.0
2,37,58,3.0,med_entropy,Memory,10,500.0
1,52,58,3.0,med_entropy,Memory,10,500.0
1,53,58,3.0,med_entropy,Memory,10,500.0
1,54,58,3.0,med_entropy,Memory,10,500.0
1,55,58,3.0,med_entropy,Memory,10,500.0
1,56,58,3.0,med_entropy,Memory,10,500.0
1,57,58,3.0,med_entropy,Memory,10,500.0
1,58,58,3.0,med_entropy,Memory,10,500.0
500,1,61,3.0,max_entropy,Memory,10,500.0
441,2,61,3.0,max_entropy,Memory,10,500.0
392,3,61,3.0,max_entropy,Memory,10,500.0
349,4,61,3.0,max_entropy,Memory,10,500.0
328,5,61,3.0,max_entropy,Memory,10,500.0
301,6,61,3.0,max_entropy,Memory,10,500.0
268,7,61,3.0,max_entropy,Memory,10,500.0
249,8,61,3.0,max_entropy,Memory,10,500.0
229,9,61,3.0,max_entropy,Memory,10,500.0
211,10,61,3.0,max_entropy,Memory,10,500.0
196,11,61,3.0,max_entropy,Memory,10,500.0
178,12,61,3.0,max_entropy,Memory,10,500.0
161,13,61,3.0,max_entropy,Memory,10,500.0
148,14,61,3.0,max_entropy,Memory,10,500.0
132,15,61,3.0,max_entropy,Memory,10,500.0
127,16,61,3.0,max_entropy,Memory,10,500.0
115,17,61,3.0,max_entropy,Memory,10,500.0
108,18,61,3.0,max_entropy,Memory,10,500.0
100,19,61,3.0,max_entropy,Memory,10,500.0
89,20,61,3.0,max_entropy,Memory,10,500.0
86,21,61,3.0,max_entropy,Memory,10,500.0
78,22,61,3.0,max_entropy,Memory,10,500.0
74,23,61,3.0,max_entropy,Memory,10,500.0
61,24,61,3.0,max_entropy,Memory,10,500.0
57,25,61,3.0,max_entropy,Memory,10,500.0
48,26,61,3.0,max_entropy,Memory,10,500.0
46,27,61,3.0,max_entropy,Memory,10,500.0
42,28,61,3.0,max_entropy,Memory,10,500.0
38,29,61,3.0,max_entropy,Memory,10,500.0
32,30,61,3.0,max_entropy,Memory,10,500.0
27,31,61,3.0,max_entropy,Memory,10,500.0
24,32,61,3.0,max_entropy,Memory,10,500.0
23,33,61,3.0,max_entropy,Memory,10,500.0
19,34,61,3.0,max_entropy,Memory,10,500.0
16,35,61,3.0,max_entropy,Memory,10,500.0
16,36,61,3.0,max_entropy,Memory,10,500.0
15,37,61,3.0,max_entropy,Memory,10,500.0
13,38,61,3.0,max_entropy,Memory,10,500.0
8,39,61,3.0,max_entropy,Memory,10,500.0
8,40,61,3.0,max_entropy,Memory,10,500.0
7,41,61,3.0,max_entropy,Memory,10,500.0
7,42,61,3.0,max_entropy,Memory,10,500.0
7,43,61,3.0,max_entropy,Memory,10,500.0
5,49,61,3.0,max_entropy,Memory,10,500.0
5,48,61,3.0,max_entropy,Memory,10,500.0
5,47,61,3.0,max_entropy,Memory,10,500.0
5,46,61,3.0,max_entropy,Memory,10,500.0
5,45,61,3.0,max_entropy,Memory,10,500.0
5,44,61,3.0,max_entropy,Memory,10,500.0
3,50,61,3.0,max_entropy,Memory,10,500.0
3,51,61,3.0,max_entropy,Memory,10,500.0
2,52,61,3.0,max_entropy,Memory,10,500.0
2,53,61,3.0,max_entropy,Memory,10,500.0
2,54,61,3.0,max_entropy,Memory,10,500.0
2,55,61,3.0,max_entropy,Memory,10,500.0
1,56,61,3.0,max_entropy,Memory,10,500.0
1,57,61,3.0,max_entropy,Memory,10,500.0
1,58,61,3.0,max_entropy,Memory,10,500.0
1,59,61,3.0,max_entropy,Memory,10,500.0
1,60,61,3.0,max_entropy,Memory,10,500.0
1,61,61,3.0,max_entropy,Memory,10,500.0
500,1,5,5.0,min_entropy,Memoryless,5,500.0
500,2,5,5.0,min_entropy,Memoryless,5,500.0
500,3,5,5.0,min_entropy,Memoryless,5,500.0
500,4,5,5.0,min_entropy,Memoryless,5,500.0
500,5,5,5.0,min_entropy,Memoryless,5,500.0
500,1,45,5.0,med_entropy,Memoryless,5,500.0
367,2,45,5.0,med_entropy,Memoryless,5,500.0
315,3,45,5.0,med_entropy,Memoryless,5,500.0
270,4,45,5.0,med_entropy,Memoryless,5,500.0
223,5,45,5.0,med_entropy,Memoryless,5,500.0
182,6,45,5.0,med_entropy,Memoryless,5,500.0
149,7,45,5.0,med_entropy,Memoryless,5,500.0
118,8,45,5.0,med_entropy,Memoryless,5,500.0
97,9,45,5.0,med_entropy,Memoryless,5,500.0
81,10,45,5.0,med_entropy,Memoryless,5,500.0
72,11,45,5.0,med_entropy,Memoryless,5,500.0
60,12,45,5.0,med_entropy,Memoryless,5,500.0
46,13,45,5.0,med_entropy,Memoryless,5,500.0
37,14,45,5.0,med_entropy,Memoryless,5,500.0
30,15,45,5.0,med_entropy,Memoryless,5,500.0
26,16,45,5.0,med_entropy,Memoryless,5,500.0
